temp,dew_pnt,sea_lvl_press,visibility,avg_wind_spd,max_sustained_wind_spd,max_temp,min_temp,rain
10.4,3.9,1029.1,11.4,8.3,17.1,21.0,0.0,0
1.3,-5.9,1032.5,9.1,72.31971246869321,17.1,15.1,-412.227766731821,0
22.3,18.5,1017.2,5.1,10.3,-189.23883618933166,25.0,10.9,1
5.6,0.2,1020.8,5.5,9.7,12.0,16.0,-5.1,0
18.1,14.5,1016.9,4.7,9.0,15.9,28.0,10.9,1
19.3,16.2,1013.6,8.1,141.84267196967977,22.0,28.9,9.0,1
20.9,15.6,1008.7,-102.0551175622899,9.7,130.8930158150527,36.0,537.7394008423591,0
23.3,18.0,1007.5,14.2,12.8,26.0,34.0,14.0,0
17.7,522.3644969685996,1018.5,12.5,6.6,17.1,39.0,6.1,0
13.0,5.8,1026.7,13.8,13.1,26.0,30.9,-0.9,0
30.7,26.0,1012.9,11.6,12.9,17.1,43.0,19.9,0
25.3,21.9,1010.2,7.5,12.0,22.0,42.1,14.0,0
7.9,4.0,1025.1,6.2,14.7,22.0,12.9,3.9,0
7.5,2.8,1020.9,6.7,6.8,11.1,17.1,1.9,0
15.3,9.2,1011.0,10.0,7.0,12.0,35.1,1.0,0
24.8,16.1,1019.3,12.5,9.6,17.1,32.0,16.0,0
28.8,20.8,1020.8,12.5,8.3,15.9,44.1,15.1,0
38.0,33.0,1014.1,12.8,13.6,22.0,44.1,26.1,0
17.3,9.7,1023.5,8.7,8.5,14.0,691.6812034185582,12.0,0
15.1,10.1,1032.6,8.7,8.2,8.9,23.0,8.1,1
23.9,20.0,1027.5,5.0,3.5,8.9,30.0,21.0,1
29.4,28.0,1025.6,6.8,5.0,10.1,34.0,26.1,0
34.8,32.8,1019.7,8.2,9.0,10.1,42.1,30.9,1
33.4,29.4,1017.2,8.5,14.0,28.0,43.0,25.0,0
25.2,18.5,1028.6,9.1,7.4,17.1,37.0,17.1,0
33.0,29.0,1023.2,9.6,4.6,281.6456994646559,428.6477942195876,30.0,0
29.4,26.8,13538.236311253615,7.6,12.8,17.1,34.0,26.1,0
-364.545289855243,17.3,1032.5,12.4,8.3,17.1,28.0,14.0,0
24.3,20.3,1027.9,11.1,3.5,13.0,37.0,17.1,0
35.0,30.5,1023.8,11.1,7.7,12.0,44.1,28.9,0
35.9,32.6,-12813.165688972791,7.2,8.5,13.0,462.446936207713,30.9,1
-510.48781774056084,37.3,1013.5,7.4,1.9,8.9,126.16331306667139,30.9,0
41.9,36.1,1010.4,-76.88330355762277,7.0,13.0,50.0,34.0,0
36.6,31.8,1019.9,9.4,8.2,17.1,43.0,33.1,1
35.2,31.5,1020.8,10.0,8.3,22.0,46.0,28.9,0
36.2,33.5,1011.2,6.9,8.8,26.0,43.0,30.9,1
30.0,27.3,1019.0,8.6,17.6,22.0,35.1,25.0,0
26.7,20.9,-2106.4865249343275,10.4,10.1,15.0,32.0,21.0,0
24.4,18.0,1025.1,10.4,7.7,13.0,30.0,18.0,0
-462.35656079911905,25.5,1020.1,10.9,57.99169604264371,15.9,39.0,372.75050311848497,0
33.2,28.6,1023.1,6.3,4.0,11.1,37.0,30.0,1
28.0,23.7,1028.2,5.4,11.7,17.1,33.1,19.0,0
13.9,5.3,1034.3,9.5,9.6,22.0,24.1,7.0,0
27.7,21.5,1022.5,-6.151515466510759,8.8,14.0,37.0,23.0,0
27.6,21.3,1022.7,8.4,7.9,13.0,36.0,21.0,0
28.6,21.8,7888.645133041877,11.1,8.0,-10.982444541309007,39.9,21.9,0
32.5,26.2,1025.8,9.6,10.7,20.0,39.9,28.0,0
44.7,36.7,1011.9,10.2,16.3,26.0,68.0,33.1,0
48.2,43.2,1004.4,6.2,14.2,26.0,62.1,37.0,1
35.3,32.4,1011.8,4.9,16.4,22.0,39.0,33.1,1
36.3,33.4,1012.3,6.0,12.5,22.0,48.9,32.0,0
54.1,45.5,998.7,9.2,18.9,35.0,68.0,46.0,0
45.3,34.1,1011.5,-70.20692867241249,-71.1971189489266,-169.49767598586166,59.0,34.0,0
46.5,42.2,1006.8,7.6,12.3,25.1,53.1,42.1,1
46.2,38.8,1001.4,11.1,13.3,26.0,63.0,37.0,1
50.7,34.3,1008.9,12.3,6.3,26.0,69.1,37.9,0
42.8,340.7411674656995,-10205.833849948904,7.7,16.4,26.0,59.0,39.9,1
43.2,40.1,1008.3,6.6,17.4,26.0,57.0,39.0,1
-457.1749446376125,35.5,1005.7,9.2,16.2,22.0,54.0,35.1,1
37.8,30.0,1020.2,9.6,9.8,22.9,48.9,28.9,0
40.9,31.4,1019.2,10.4,7.0,15.9,46.9,35.1,0
43.0,31.9,1020.4,11.4,5.8,13.0,53.1,36.0,0
-221.94120549800851,32.9,1023.0,8.0,3.8,13.0,57.0,30.0,0
45.6,34.0,1015.2,12.5,10.1,20.0,57.9,33.1,0
52.3,34.9,1008.1,14.3,9.9,22.0,68.0,39.9,0
-308.71222190796595,37.7,20082.220002568934,12.3,7.7,22.0,70.0,45.0,0
50.5,-461.9264741098338,1016.7,9.8,-22.888824866931202,15.9,64.0,417.72697527787534,0
51.6,33.8,1018.2,12.1,13.7,20.0,57.9,46.0,1
47.2,36.3,1021.2,8.7,12.6,18.1,52.0,45.0,1
200.75554431856565,29.0,1021.3,11.2,8.6,13.0,68.0,34.0,0
55.7,36.3,1012.2,9.9,6.2,14.0,73.9,37.9,0
59.9,43.9,1003.5,9.3,8.0,17.1,73.9,48.0,0
44.4,38.3,1003.3,5.5,20.5,30.1,70.0,33.1,1
36.9,30.5,1021.4,11.8,17.0,26.0,45.0,33.1,0
42.1,33.9,1019.5,11.3,9.2,22.0,62.1,30.9,0
53.7,39.5,1010.3,11.8,15.4,30.1,61.0,44.1,0
-476.4982149037065,27.0,1021.4,14.1,12.0,-231.98131859131556,54.0,30.0,0
-195.56336115103517,31.5,1023.9,13.5,10.2,17.1,64.0,34.0,0
57.8,37.5,1018.9,12.2,14.2,26.0,-22.725890144048208,50.0,1
56.3,47.0,1012.8,9.7,13.3,17.1,66.9,50.0,1
-147.78362855522755,412.443084375813,1014.1,11.7,3.0,14.0,72.0,603.2711235932501,0
59.5,38.9,1018.6,13.0,8.1,278.81617559136475,77.0,41.0,0
56.0,36.1,1019.5,13.2,12.8,17.1,75.9,41.0,0
69.7,47.3,1013.6,13.3,14.4,26.0,88.0,54.0,0
68.4,53.5,1014.5,10.9,12.5,22.0,82.0,55.9,1
62.8,43.3,1022.0,9.8,9.5,18.1,73.0,54.0,0
60.5,39.8,1024.1,10.9,7.6,15.9,73.0,46.9,0
64.1,41.8,1017.3,13.9,10.1,17.1,78.1,51.1,0
66.0,46.4,1007.9,11.5,14.1,-223.40331159687622,525.237528314758,54.0,1
56.8,49.1,1001.0,9.5,14.2,22.0,64.9,50.0,1
61.6,42.0,1010.7,12.1,8.7,15.9,82.9,45.0,0
74.8,64.1,1011.0,12.6,16.3,30.1,91.0,61.0,0
79.0,69.3,1011.6,7.1,19.2,26.0,86.0,72.0,0
76.6,68.5,1012.5,13.4,16.0,22.0,84.9,69.1,1
62.0,56.8,1021.1,11.5,11.5,15.9,77.0,57.0,1
61.2,54.3,1021.8,12.3,9.1,17.1,68.0,54.0,0
57.6,54.3,18894.810930212443,7.8,9.1,-163.4123447013576,66.9,53.1,1
56.7,50.9,1015.1,8.1,13.3,19.0,70.0,48.9,1
61.2,52.7,1021.6,11.8,4.7,10.1,70.0,52.0,0
63.6,55.9,1021.0,13.0,4.3,10.1,75.9,51.1,0
70.0,61.9,1018.7,11.6,7.3,10.1,84.9,57.0,0
261.01851742104174,62.2,1014.6,10.6,6.4,15.0,84.0,-537.1448399695844,0
71.7,64.6,1014.8,9.5,4.6,252.3260705770306,82.0,62.1,0
66.4,109.82447927643938,17537.20064160108,-41.83616512957249,5.4,13.0,75.0,60.1,1
68.1,64.0,1011.7,8.3,10.8,22.9,75.9,64.0,1
70.5,64.1,1010.0,10.3,14.3,26.0,80.1,63.0,1
70.5,62.7,1008.2,13.8,11.9,22.9,77.0,64.0,0
58.0,53.2,1015.0,8.9,6.0,15.9,75.0,52.0,1
57.5,51.7,1015.6,10.3,2.8,13.0,70.0,53.1,0
215.17774477157587,58.1,999.0,-69.31897823705265,10.2,22.0,-66.57481305309796,57.9,1
60.3,55.0,1006.3,70.75614837251555,5.9,148.05335724367276,70.0,-429.60758530617824,1
62.0,56.3,1012.7,10.9,2.7,13.0,68.0,54.0,1
53.7,45.0,1021.5,11.4,2.4,13.0,64.9,43.0,0
64.9,55.9,1016.9,13.9,4.5,13.0,82.0,54.0,1
67.0,54.9,1016.1,12.8,9.4,15.0,77.0,57.0,0
70.1,60.4,1013.3,11.7,5.4,10.1,82.9,60.1,1
72.0,60.3,1013.6,12.1,7.0,8.9,82.0,60.1,0
71.2,65.0,1011.3,10.8,11.3,15.9,80.1,64.0,0
72.2,64.9,1010.6,11.2,14.5,18.1,82.0,66.0,1
75.9,68.1,1008.7,11.6,10.6,22.0,86.0,66.9,0
76.7,68.9,1004.1,11.9,17.5,27.0,84.0,69.1,1
69.7,63.6,1004.4,9.7,9.2,20.0,81.0,62.1,1
70.5,61.5,1015.3,14.9,3.4,8.9,78.1,62.1,0
-231.0378703155422,61.8,1020.4,10.5,3.4,-1.015564887275815,73.9,62.1,0
69.5,61.4,1019.4,13.3,3.7,12.0,79.0,63.0,0
74.5,65.4,1014.8,11.8,3.0,12.0,88.0,64.0,0
288.33415275825024,54.4,1016.3,-67.23009741299254,10.3,-122.27779253760154,82.0,55.9,1
65.5,60.3,1016.6,10.6,10.6,22.0,77.0,57.9,1
68.4,63.7,1018.0,-96.23114169197508,11.7,15.0,75.9,62.1,0
71.8,66.6,1019.1,10.2,1.5,8.9,82.9,63.0,0
74.6,68.3,1014.3,9.4,0.4,5.1,84.9,64.0,0
77.5,72.0,1007.7,11.1,5.4,13.0,84.9,-490.77025289744734,0
-273.2777543034372,67.2,1007.2,7.0,6.1,13.0,84.0,66.0,1
67.7,61.9,1008.6,9.9,8.2,109.24411537099385,73.9,60.1,1
69.2,62.6,1012.7,12.3,1.4,8.9,84.0,55.9,0
-271.9106571088585,65.7,1010.0,13.6,11.5,17.1,87.1,64.9,0
78.5,69.6,1007.5,14.9,13.1,22.0,90.0,66.0,0
73.2,67.8,-10352.939122996082,8.3,13.0,26.0,88.0,536.8971715136271,1
73.9,69.7,1016.8,5.2,7.2,8.9,84.9,68.0,0
82.1,74.7,1009.5,107.8072549224336,10.6,14.0,95.0,73.9,0
76.9,67.3,1013.4,11.2,8.9,26.0,90.0,70.0,1
75.5,65.8,1013.7,13.8,9.3,25.1,334.14194858414464,66.9,1
77.5,71.5,1005.4,12.0,15.0,25.1,96.1,66.9,1
70.8,68.7,1003.2,9.8,4.0,13.0,75.9,66.9,1
341.5665081662904,69.6,1002.3,10.4,6.3,184.48588358615405,89.1,64.9,0
81.7,74.1,1007.3,13.3,9.2,18.1,90.0,73.9,0
78.3,73.0,1008.7,12.6,10.8,15.0,88.0,69.1,1
74.6,69.1,1014.0,11.7,7.5,17.1,84.9,68.0,1
77.8,70.0,-519.3035688039818,12.9,11.1,25.1,88.0,64.9,1
85.5,75.8,1012.8,11.8,13.5,18.1,96.1,77.0,0
84.8,75.8,1017.3,12.8,6.0,20.0,93.0,75.9,0
82.6,72.8,1019.8,13.7,9.6,13.0,93.9,73.9,0
86.6,75.9,1015.9,37.80655787369039,9.1,-18.41845483032796,95.0,78.1,0
85.0,76.1,1013.2,6.7,8.7,13.0,91.9,75.0,0
81.8,73.4,1011.5,11.0,7.2,15.9,90.0,73.0,0
82.3,73.8,1009.0,12.3,5.5,10.1,91.9,72.0,1
79.6,72.1,1011.2,11.0,5.1,10.1,90.0,73.0,1
82.0,75.1,1013.3,9.6,7.4,19.0,90.0,75.9,1
75.7,69.6,1018.1,9.4,11.1,20.0,84.9,70.0,1
74.5,59.0,1022.4,14.9,7.9,13.0,578.9348456833102,63.0,0
74.0,61.7,1019.0,14.9,3.4,176.21783869214448,216.91505140511822,64.9,0
75.1,66.3,1015.6,11.1,4.2,-209.43868378922951,86.0,64.0,0
332.87504971140083,67.8,1014.2,7.6,3.1,13.0,84.0,66.0,1
68.6,63.4,1013.3,10.4,11.0,79.79563137765636,73.0,64.0,1
73.2,63.2,1016.2,11.9,2.6,8.9,82.9,64.0,0
72.8,63.1,1015.3,11.7,3.6,14.0,84.0,60.1,0
76.0,64.5,1009.1,11.2,11.5,22.0,87.1,64.9,1
81.5,69.1,1005.6,10.1,9.0,22.9,91.9,71.1,0
78.0,62.4,18801.521894773952,11.3,6.7,-121.76056262542764,90.0,308.5531221183297,0
77.9,68.6,1007.8,-77.32771040875924,129.3282321389015,22.0,86.0,69.1,1
78.6,67.1,1008.7,12.2,13.4,22.0,84.0,73.0,1
73.2,61.2,1017.7,12.0,4.7,13.0,86.0,60.1,0
75.4,67.9,1017.7,12.5,7.4,15.9,87.1,69.1,1
82.4,201.3465483718034,1015.5,14.0,11.8,18.1,91.9,-40.5467558437598,0
83.1,74.0,1012.0,12.9,12.7,17.1,93.0,73.9,0
82.8,76.6,1009.2,13.3,10.8,17.1,90.0,75.0,1
77.6,74.0,1009.0,11.8,14.1,22.0,84.9,72.0,1
82.4,77.6,1010.8,12.9,12.5,17.1,91.9,75.0,0
77.5,72.3,1016.1,-55.853482651483176,8.5,22.0,545.418261842494,507.33231546874606,1
67.9,60.7,1021.0,14.1,6.2,10.1,78.1,55.9,0
72.6,63.8,1019.4,11.7,5.9,17.1,86.0,62.1,0
76.3,69.7,1012.7,13.4,10.5,17.1,82.0,68.0,1
69.0,60.8,-18565.782505024454,78.26051341349148,10.2,22.0,80.1,57.0,0
70.3,61.3,1019.2,10.7,2.2,8.9,82.0,55.9,0
-92.64094105636053,63.0,1020.0,12.3,3.0,11.1,84.9,57.9,0
77.1,67.5,1018.9,13.1,8.7,179.28502520485583,90.0,64.9,0
79.5,68.9,1018.5,11.4,5.1,10.1,91.9,66.0,0
81.1,71.2,1017.8,12.0,5.9,13.0,91.9,70.0,0
81.8,73.3,1014.2,-65.3064014407523,10.9,18.1,91.0,70.0,0
79.0,71.7,1012.4,14.2,10.5,17.1,89.1,72.0,1
77.0,71.8,1012.5,10.0,8.6,14.0,84.9,72.0,1
81.7,74.7,1013.0,12.8,8.6,15.9,93.0,72.0,0
82.4,75.9,1012.4,13.7,7.3,22.0,503.74808311664526,72.0,1
78.7,74.1,1012.8,13.3,9.9,17.1,88.0,72.0,1
75.7,71.2,1013.5,8.4,5.0,13.0,84.0,71.1,0
77.5,72.7,1014.6,4.3,48.522625703083975,8.9,86.0,72.0,1
424.0255032230332,72.7,1015.4,3.7,-92.70967570129264,73.30792182098966,91.9,70.0,0
77.0,69.0,1015.1,8.5,4.8,13.0,87.1,69.1,1
74.4,69.3,1013.1,8.8,3.2,10.1,82.9,69.1,1
68.5,66.5,1010.0,6.2,5.9,15.9,79.0,64.9,1
66.7,58.6,1020.1,11.0,8.0,15.0,75.0,60.1,1
66.3,57.3,1022.5,11.8,4.1,12.0,77.0,55.9,0
69.7,60.9,1019.1,12.2,8.3,15.0,82.9,59.0,0
73.3,61.8,1015.6,14.0,8.5,15.9,88.0,60.1,0
75.8,63.5,1015.3,14.5,10.3,22.0,89.1,64.0,0
76.6,65.0,1017.1,12.4,9.9,15.9,89.1,64.9,0
142.88328338834114,64.6,1014.5,11.2,11.2,17.1,90.0,66.0,0
70.6,64.7,1015.8,9.6,2.5,13.0,81.0,66.0,1
-268.82690034201073,59.9,20613.510155928514,10.4,-118.5733811735173,8.9,82.9,57.0,0
73.5,61.0,1016.4,12.0,4.2,12.0,86.0,64.0,0
68.8,57.5,1016.6,11.7,6.8,13.0,79.0,59.0,1
63.8,49.5,1016.8,12.8,7.8,27.0,73.0,55.0,0
60.6,47.3,1022.0,12.3,5.8,13.0,78.1,45.0,0
66.9,50.9,1017.1,14.3,-61.32044587842903,17.1,82.0,53.1,0
75.4,62.2,1010.2,12.2,14.2,22.0,86.0,66.9,0
68.7,62.4,1007.7,11.9,9.5,15.0,80.1,62.1,1
63.7,56.5,1016.9,13.2,7.7,15.0,73.0,54.0,0
63.9,57.7,1017.7,11.2,8.3,-181.96581807838953,71.1,57.9,1
62.9,58.0,1018.9,9.8,7.3,18.1,64.9,60.1,1
59.5,51.5,1023.5,9.7,2.2,8.9,73.0,51.1,1
60.9,52.8,1023.2,9.6,2.6,10.1,75.9,48.9,0
60.6,55.6,1016.7,9.0,9.2,22.0,70.0,57.9,1
66.0,61.0,1007.8,9.6,13.2,19.0,75.0,60.1,1
64.9,62.0,1010.7,7.8,7.5,22.9,72.0,54.0,1
50.3,44.7,1023.5,11.7,10.2,22.0,64.9,37.9,0
55.0,50.3,1022.4,11.9,3.1,13.0,-433.1704463153842,48.9,0
56.4,49.9,13045.367445073578,12.5,-37.89350296108857,22.0,70.0,46.0,0
62.1,57.3,1011.2,12.8,13.2,22.0,77.0,53.1,0
66.1,60.8,1008.7,11.0,7.5,17.1,75.9,60.1,1
63.1,56.4,1014.9,10.9,3.6,15.0,77.0,46.0,0
60.8,50.0,1021.1,12.2,3.5,11.1,81.0,45.0,0
69.4,58.2,1015.7,13.3,10.3,22.9,89.1,55.9,0
65.1,55.6,10374.315771108822,12.4,8.6,15.0,82.0,54.0,0
61.4,278.3643621031995,-14560.798877031575,12.8,7.8,26.0,72.0,51.1,0
55.9,45.7,1023.3,11.8,6.8,10.1,71.1,41.0,0
58.9,49.4,1022.6,12.0,4.8,17.1,77.0,430.6766690426256,0
64.1,54.2,1016.9,14.8,13.2,25.1,78.1,51.1,0
65.8,55.2,1014.9,14.1,-23.18551702754945,17.1,79.0,57.0,1
57.1,49.3,1018.0,14.7,3.1,15.0,70.0,48.0,0
50.5,44.0,1022.6,12.6,7.3,13.0,62.1,37.9,0
48.6,42.2,25929.60076379039,12.1,4.7,-216.55570132731006,66.0,33.1,0
56.6,44.5,1020.2,13.4,11.9,26.0,73.0,44.1,0
63.6,49.2,1017.0,14.3,18.6,28.0,73.9,55.9,1
63.4,52.3,-117.88160734016128,11.1,10.1,17.1,73.0,54.0,0
68.5,60.1,1014.0,10.5,7.7,13.0,84.0,57.9,0
64.3,55.0,1018.2,14.9,9.5,15.0,77.0,55.0,1
67.3,59.9,-7611.546047850028,10.8,10.9,17.1,75.9,63.0,0
65.9,-67.42173879932528,1005.2,7.5,104.51962056901503,13.0,-571.8622840612027,62.1,1
71.7,64.1,1002.6,13.3,12.3,22.0,87.1,64.9,1
77.1,70.0,1005.0,13.5,18.0,22.0,88.0,66.9,0
58.7,54.4,1016.0,11.9,5.9,20.0,73.0,53.1,0
67.8,59.4,998.8,11.3,17.4,35.0,73.0,59.0,1
57.1,48.5,1010.1,14.0,6.7,22.0,66.0,50.0,1
54.2,45.7,1016.5,12.5,2.3,10.1,77.0,41.0,0
60.0,48.8,1018.9,13.6,1.4,8.9,77.0,46.9,0
57.8,48.2,1026.4,13.0,9.6,17.1,64.9,53.1,1
53.2,45.2,1023.9,10.6,3.8,12.0,69.1,37.9,0
60.7,53.2,1015.2,14.1,11.3,25.1,75.9,50.0,0
63.3,54.4,1015.8,14.3,7.2,15.0,77.0,52.0,0
61.6,53.4,1015.6,12.4,13.0,25.1,70.0,57.0,1
62.9,58.7,1012.3,9.2,10.5,26.0,73.9,55.9,1
53.9,52.7,1012.6,3.5,7.1,13.0,69.1,48.0,1
42.6,38.5,1014.3,9.8,11.8,20.0,48.0,37.0,1
45.0,35.3,1019.1,13.8,9.0,22.9,66.0,33.1,0
50.0,40.8,1024.1,14.9,9.2,17.1,57.9,42.1,0
41.6,33.4,1032.0,13.3,3.6,10.1,50.0,30.0,0
46.0,37.9,1022.3,13.9,10.1,18.1,57.0,39.9,0
41.5,35.7,1028.4,12.4,4.7,17.1,57.0,30.0,0
54.1,45.2,1021.1,13.5,12.4,17.1,72.0,43.0,0
55.8,49.2,1019.8,11.5,2.0,8.9,72.0,45.0,0
184.81043221724275,50.4,1015.1,11.6,5.4,10.1,72.0,50.0,0
47.0,36.0,1021.4,11.7,13.1,25.1,57.0,39.0,0
34.1,25.3,1026.8,13.5,6.0,18.1,52.0,21.9,0
531.5475451557784,38.1,1012.0,14.9,10.7,19.0,70.0,42.1,0
45.2,34.5,1019.2,14.9,14.3,30.1,57.0,37.9,0
39.4,31.2,1023.7,14.3,6.3,15.0,63.0,26.1,0
48.9,40.5,1018.6,13.0,8.6,15.0,60.1,37.9,0
-434.1298956552723,31.9,-17630.148538627243,12.4,4.8,13.0,55.0,26.1,0
48.8,40.1,1024.7,14.0,1.9,8.9,73.0,35.1,0
55.5,46.4,1016.1,14.4,3.8,17.1,78.1,41.0,0
54.6,45.4,1009.2,12.1,3.6,13.0,70.0,39.0,0
59.9,51.2,1003.5,14.8,10.1,250.7218369425506,69.1,51.1,0
54.7,47.3,1002.5,11.4,1.5,10.1,72.0,43.0,0
56.2,49.0,1001.0,12.7,4.5,15.0,70.0,44.1,0
51.3,45.8,1008.2,9.0,19.9,26.0,60.1,48.0,1
48.2,38.2,1014.1,12.7,10.8,25.1,68.0,36.0,0
48.2,37.9,1015.3,14.9,10.1,26.0,59.0,39.9,0
39.5,29.7,1015.7,14.9,11.0,22.9,51.1,32.0,0
42.6,31.7,1018.0,14.0,-40.54288079296943,35.9,46.9,39.0,0
39.5,31.5,1026.0,14.9,13.1,22.0,48.9,30.9,0
33.4,26.4,1026.4,13.6,7.3,17.1,51.1,21.9,0
50.5,40.6,1009.4,14.9,5.9,19.0,72.0,37.9,0
46.2,36.7,1015.9,13.6,16.2,32.1,57.9,34.0,0
32.6,24.9,1030.2,12.1,16.3,30.1,39.0,27.0,0
34.4,356.4164452458971,10693.692585975394,14.9,9.6,15.9,55.0,21.0,0
41.8,30.7,1015.4,13.4,4.3,13.0,48.0,35.1,0
41.6,35.4,1008.6,13.5,14.1,26.0,46.0,36.0,1
35.9,28.5,1018.6,14.2,4.9,10.1,48.0,28.9,0
47.2,33.7,1007.1,14.9,13.5,26.0,66.0,37.0,0
43.6,-455.07067882721407,1009.8,11.7,8.8,18.1,-154.2431505376631,35.1,0
51.4,42.2,1002.3,12.1,8.8,15.0,64.0,41.0,0
48.5,39.5,1013.8,14.5,8.0,22.9,60.1,35.1,0
44.1,31.4,1020.5,14.9,6.9,10.1,57.9,33.1,0
45.2,34.3,1017.9,13.3,12.3,22.0,50.0,39.0,0
37.8,27.7,1023.3,12.3,10.6,25.1,53.1,30.0,0
47.5,35.8,1014.2,10.9,11.3,20.0,54.0,42.1,0
38.9,26.8,1028.0,13.3,8.6,19.0,48.9,28.9,0
33.6,21.3,1025.6,11.5,6.0,17.1,45.0,19.9,0
39.9,28.5,22824.16930111378,14.1,11.7,21.0,54.0,28.9,0
31.1,19.0,1021.1,12.8,16.0,25.1,45.0,24.1,0
17.7,9.1,1033.4,12.9,6.8,10.1,25.0,14.0,0
22.9,17.5,1023.5,7.1,13.6,22.0,30.0,509.10266825382973,0
-452.6005081846885,36.6,1007.1,1.5,13.2,18.1,48.9,-313.0572966857506,1
49.1,46.0,996.3,8.5,17.8,28.9,55.9,24.1,1
16.5,4.5,1021.9,12.8,10.3,26.0,27.0,10.9,0
18.9,9.2,1031.8,13.9,7.3,154.75565126820973,23.0,14.0,0
16.0,7.8,1036.8,13.1,2.5,15.0,30.9,7.0,0
26.1,15.6,1026.6,14.9,9.9,17.1,44.1,16.0,0
-83.45865133219314,26.9,1012.3,12.3,16.8,27.0,50.0,-127.74355894181411,0
39.4,31.1,1008.5,10.7,10.4,18.1,46.0,33.1,0
31.2,23.9,1014.1,7.4,5.0,15.0,46.9,21.0,0
37.6,36.2,1014.6,2.4,7.9,17.1,42.1,32.0,0
30.0,27.3,1011.8,4.3,10.9,22.9,39.0,19.0,1
14.9,7.6,1013.3,8.9,12.8,17.1,19.0,12.0,0
18.5,10.6,1015.8,8.6,15.0,22.9,19.9,15.1,0
13.8,5.6,1022.4,14.4,8.9,17.1,30.0,5.0,0
18.7,10.4,1024.9,10.8,15.0,40.0,39.9,8.1,0
30.2,21.5,1016.1,10.9,19.0,30.1,39.9,19.0,0
14.5,4.4,1022.2,12.0,5.7,21.0,27.0,5.0,0
28.0,19.1,1019.7,12.6,4.5,10.1,44.1,18.0,0
35.3,25.3,1023.5,13.5,7.7,18.1,48.9,26.1,0
29.6,23.5,1027.8,14.9,4.6,10.1,39.9,19.9,0
37.4,31.5,1023.3,9.9,7.3,18.1,50.0,30.0,1
41.1,37.6,1023.9,7.1,5.7,13.0,44.1,37.0,0
36.6,34.8,1022.5,2.4,2.5,8.9,45.0,32.0,1
39.0,37.7,1011.7,1.8,6.4,27.0,46.9,16.0,1
4.8,232.19699498168123,-11759.217092382676,4.7,20.3,26.0,-291.12596926529244,-0.9,1
-1.3,-11.1,1019.6,9.8,15.6,25.1,7.0,-7.1,0
4.2,-6.2,1029.7,11.0,7.4,8.9,16.0,-2.0,0
392.8648961549104,5.4,1025.4,11.1,2.3,10.1,30.9,7.0,0
23.1,14.5,1032.8,53.51532628334709,6.5,179.085417278806,34.0,-28.182734403826203,0
34.8,26.6,1021.2,14.9,17.4,26.0,46.9,28.9,0
36.6,31.3,1005.7,12.2,10.9,15.9,46.9,373.9578306663501,0
25.2,14.9,1015.0,11.9,15.7,30.1,42.1,10.9,0
24.6,16.7,1027.3,11.9,10.3,22.0,-31.676792467333144,17.1,0
