temp,dew_pnt,sea_lvl_press,visibility,avg_wind_spd,max_sustained_wind_spd,max_temp,min_temp,rain
63.6,55.9,1021.0,13.0,4.3,10.1,75.9,51.1,0
70.0,61.9,1018.7,11.6,7.3,10.1,84.9,57.0,0
71.5,62.2,1014.6,10.6,6.4,15.0,84.0,57.9,0
71.7,64.6,1014.8,9.5,4.6,13.0,82.0,62.1,0
-53.65901972477678,60.7,1014.7,10.7,5.4,13.0,75.0,60.1,1
68.1,64.0,1011.7,8.3,10.8,22.9,75.9,64.0,1
70.5,-289.7803281623214,1010.0,10.3,14.3,26.0,80.1,63.0,1
70.5,62.7,1008.2,13.8,11.9,22.9,77.0,64.0,0
58.0,53.2,1015.0,8.9,6.0,15.9,75.0,52.0,1
57.5,51.7,1015.6,10.3,2.8,-227.673274312515,70.0,53.1,0
61.7,58.1,999.0,7.4,-56.8727316084785,22.0,68.0,57.9,1
60.3,55.0,-12958.362083135162,7.0,5.9,13.0,70.0,54.0,1
62.0,56.3,1012.7,10.9,2.7,189.2219999519001,68.0,580.5046938148257,1
53.7,45.0,1021.5,11.4,2.4,13.0,64.9,43.0,0
64.9,55.9,1016.9,13.9,4.5,13.0,82.0,54.0,1
-467.15942135453133,-535.2343646287907,1016.1,146.58779135098615,9.4,15.0,77.0,57.0,0
-158.97164801518107,60.4,1013.3,11.7,5.4,10.1,82.9,60.1,1
72.0,60.3,1013.6,12.1,7.0,8.9,82.0,60.1,0
71.2,65.0,1011.3,10.8,11.3,15.9,80.1,64.0,0
72.2,64.9,5628.276016253913,11.2,-4.587955078065562,18.1,82.0,66.0,1
75.9,68.1,1008.7,11.6,10.6,22.0,86.0,66.9,0
76.7,68.9,1004.1,11.9,17.5,27.0,84.0,69.1,1
69.7,63.6,1004.4,9.7,9.2,20.0,81.0,62.1,1
70.5,61.5,1015.3,14.9,3.4,8.9,78.1,62.1,0
68.8,61.8,1020.4,10.5,3.4,13.0,73.9,62.1,0
69.5,61.4,1019.4,13.3,3.7,12.0,79.0,63.0,0
74.5,65.4,1014.8,11.8,3.0,12.0,88.0,64.0,0
65.5,54.4,1016.3,10.4,10.3,20.0,82.0,55.9,1
65.5,60.3,1016.6,10.6,10.6,22.0,77.0,57.9,1
68.4,63.7,1018.0,11.1,11.7,15.0,75.9,62.1,0
71.8,66.6,1019.1,10.2,1.5,8.9,82.9,63.0,0
74.6,68.3,1014.3,9.4,0.4,5.1,84.9,64.0,0
77.5,72.0,27630.938147268993,11.1,5.4,13.0,84.9,401.0202878714988,0
70.0,67.2,1007.2,7.0,6.1,13.0,84.0,66.0,1
67.7,61.9,1008.6,9.9,8.2,13.0,73.9,60.1,1
69.2,360.5923444676813,1012.7,12.3,1.4,8.9,84.0,55.9,0
75.3,65.7,1010.0,13.6,11.5,17.1,87.1,64.9,0
269.81887329755716,69.6,1007.5,14.9,13.1,22.0,90.0,66.0,0
73.2,67.8,5689.965400836042,8.3,13.0,26.0,88.0,134.7777494019137,1
73.9,69.7,1016.8,5.2,7.2,8.9,84.9,68.0,0
82.1,74.7,1009.5,-31.72547473801795,10.6,14.0,95.0,89.56861571992235,0
76.9,67.3,1013.4,11.2,108.31055280579336,26.0,90.0,-478.36076050554215,1
75.5,65.8,1013.7,13.8,9.3,25.1,88.0,66.9,1
77.5,71.5,1005.4,12.0,15.0,25.1,96.1,66.9,1
70.8,68.7,1003.2,9.8,4.0,13.0,75.9,66.9,1
-157.46120845562677,69.6,1002.3,-16.55772743171981,6.3,97.8268743505327,89.1,64.9,0
-520.8866055973086,74.1,-21396.567385488728,13.3,9.2,18.1,90.0,73.9,0
78.3,73.0,1008.7,12.6,10.8,15.0,88.0,69.1,1
-15.789108721026992,-148.18949221126314,1014.0,11.7,7.5,17.1,84.9,68.0,1
112.78414179266171,70.0,1014.4,12.9,-123.9730184049927,25.1,-126.25383606605618,64.9,1
85.5,75.8,1012.8,11.8,13.5,18.1,476.1625312482267,77.0,0
84.8,75.8,1017.3,12.8,6.0,20.0,93.0,75.9,0
82.6,72.8,1019.8,13.7,9.6,13.0,93.9,73.9,0
86.6,75.9,1015.9,11.9,9.1,13.0,95.0,78.1,0
85.0,76.1,1013.2,6.7,8.7,13.0,91.9,75.0,0
81.8,73.4,1011.5,11.0,7.2,15.9,90.0,73.0,0
82.3,73.8,1009.0,12.3,5.5,10.1,91.9,72.0,1
79.6,72.1,1011.2,82.85539208118296,44.33685565015095,10.1,90.0,73.0,1
82.0,75.1,1013.3,9.6,7.4,19.0,90.0,75.9,1
75.7,69.6,1018.1,9.4,11.1,20.0,84.9,70.0,1
74.5,59.0,1022.4,14.9,7.9,13.0,84.0,63.0,0
74.0,61.7,1019.0,14.9,-106.88755874532255,54.166354380763956,270.0579391458059,64.9,0
75.1,66.3,1015.6,11.1,4.2,11.1,86.0,64.0,0
74.7,67.8,1014.2,7.6,3.1,13.0,84.0,66.0,1
68.6,63.4,1013.3,10.4,11.0,15.9,73.0,64.0,1
73.2,63.2,8509.448736575674,11.9,2.6,8.9,-462.8921945727448,64.0,0
72.8,63.1,1015.3,11.7,3.6,14.0,84.0,60.1,0
76.0,64.5,1009.1,11.2,11.5,22.0,87.1,-272.2675432049979,1
81.5,69.1,1005.6,10.1,9.0,22.9,91.9,319.54343916361233,0
78.0,62.4,1011.8,11.3,6.7,13.0,90.0,64.9,0
77.9,68.6,1007.8,12.5,15.3,201.54665354721558,86.0,69.1,1
78.6,67.1,1008.7,12.2,13.4,22.0,84.0,73.0,1
73.2,61.2,1017.7,12.0,4.7,13.0,86.0,60.1,0
75.4,189.83695158742455,1017.7,12.5,7.4,15.9,87.1,69.1,1
82.4,73.6,1015.5,14.0,11.8,18.1,91.9,73.9,0
83.1,74.0,1012.0,12.9,12.7,17.1,93.0,73.9,0
82.8,-502.46150942966875,1009.2,13.3,10.8,17.1,90.0,75.0,1
77.6,74.0,1009.0,11.8,14.1,22.0,84.9,72.0,1
82.4,77.6,-5020.599554746539,12.9,12.5,17.1,91.9,75.0,0
77.5,72.3,1016.1,12.1,8.5,22.0,90.0,69.1,1
67.9,60.7,1021.0,14.1,6.2,10.1,78.1,529.4939192402552,0
72.6,63.8,1019.4,11.7,5.9,17.1,86.0,62.1,0
76.3,69.7,1012.7,13.4,10.5,17.1,82.0,68.0,1
69.0,60.8,21996.78950827528,11.1,10.2,22.0,80.1,57.0,0
70.3,61.3,-10454.560101868617,10.7,2.2,8.9,82.0,55.9,0
72.8,63.0,1020.0,12.3,3.0,11.1,84.9,57.9,0
77.1,67.5,1018.9,13.1,8.7,13.0,90.0,64.9,0
79.5,68.9,-16679.49338522314,11.4,5.1,10.1,91.9,66.0,0
81.1,71.2,1017.8,12.0,138.53393960404077,13.0,91.9,70.0,0
-331.53248281592835,73.3,-7289.022700717629,128.61470638166435,10.9,18.1,91.0,70.0,0
104.01821346175228,-496.5508305669725,1012.4,-60.5399240051072,10.5,17.1,89.1,72.0,1
77.0,71.8,1012.5,10.0,8.6,14.0,84.9,72.0,1
81.7,74.7,1013.0,12.8,8.6,15.9,93.0,72.0,0
82.4,75.9,1012.4,13.7,7.3,-148.24050174273108,93.0,-386.9310270362071,1
78.7,74.1,1012.8,13.3,9.9,-154.3270516132657,88.0,443.0461973456338,1
75.7,71.2,1013.5,8.4,5.0,13.0,84.0,71.1,0
77.5,72.7,1014.6,4.3,4.1,8.9,86.0,72.0,1
78.3,72.7,1015.4,3.7,1.7,8.9,91.9,70.0,0
77.0,69.0,1015.1,8.5,4.8,13.0,87.1,69.1,1
74.4,69.3,1013.1,8.8,3.2,10.1,82.9,69.1,1
68.5,66.5,1010.0,6.2,5.9,15.9,79.0,64.9,1
237.7305123085562,58.6,1020.1,11.0,8.0,15.0,75.0,60.1,1
-506.1930520714484,57.3,12721.37604999825,11.8,4.1,12.0,77.0,55.9,0
69.7,60.9,1019.1,12.2,8.3,15.0,82.9,59.0,0
73.3,61.8,1015.6,14.0,8.5,15.9,88.0,60.1,0
75.8,63.5,1015.3,14.5,10.3,22.0,89.1,64.0,0
76.6,65.0,1017.1,12.4,9.9,15.9,89.1,64.9,0
78.3,64.6,1014.5,11.2,11.2,116.18775595523017,90.0,66.0,0
128.13367501713395,64.7,1015.8,30.61734389032577,2.5,13.0,81.0,219.82878816884468,1
69.6,59.9,1017.6,10.4,3.1,8.9,82.9,57.0,0
73.5,61.0,1016.4,12.0,4.2,12.0,86.0,64.0,0
68.8,57.5,1016.6,11.7,6.8,13.0,79.0,59.0,1
63.8,49.5,1016.8,12.8,7.8,-70.48792303653391,73.0,55.0,0
60.6,-26.85205648701401,1022.0,12.3,5.8,13.0,78.1,45.0,0
66.9,50.9,1017.1,14.3,11.0,17.1,136.66643303101156,53.1,0
75.4,62.2,1010.2,12.2,14.2,22.0,86.0,66.9,0
68.7,62.4,1007.7,11.9,9.5,15.0,80.1,62.1,1
63.7,56.5,1016.9,-48.72451845517462,7.7,15.0,73.0,54.0,0
63.9,57.7,1017.7,11.2,8.3,20.0,71.1,57.9,1
62.9,150.95893510351516,1018.9,9.8,7.3,18.1,-328.98618957535916,-411.066820025159,1
59.5,51.5,1023.5,9.7,2.2,8.9,73.0,51.1,1
60.9,52.8,1023.2,9.6,2.6,10.1,-470.1518995920228,48.9,0
60.6,55.6,1016.7,9.0,9.2,22.0,70.0,57.9,1
66.0,61.0,1007.8,9.6,13.2,19.0,75.0,60.1,1
64.9,62.0,1010.7,135.17027872770288,7.5,22.9,72.0,54.0,1
50.3,44.7,-16272.941029004654,11.7,10.2,-139.5940693531764,64.9,-209.52165051893985,0
-93.99334176249886,50.3,15178.779076353865,11.9,3.1,13.0,62.1,48.9,0
56.4,49.9,1018.3,12.5,10.4,22.0,70.0,46.0,0
62.1,57.3,1011.2,12.8,13.2,22.0,77.0,53.1,0
66.1,60.8,1008.7,-45.052777782832734,7.5,17.1,75.9,60.1,1
63.1,56.4,1014.9,10.9,3.6,15.0,77.0,46.0,0
60.8,50.0,1021.1,12.2,3.5,11.1,81.0,45.0,0
69.4,58.2,1015.7,13.3,10.3,22.9,89.1,-461.7235663918628,0
65.1,55.6,1019.4,12.4,-55.960420595378764,15.0,82.0,54.0,0
61.4,49.1,1018.2,12.8,7.8,26.0,72.0,51.1,0
55.9,45.7,1023.3,11.8,6.8,10.1,71.1,41.0,0
58.9,49.4,1022.6,12.0,4.8,17.1,77.0,46.0,0
64.1,54.2,1016.9,14.8,13.2,25.1,78.1,51.1,0
65.8,55.2,1014.9,14.1,11.5,17.1,-250.29208887275558,57.0,1
57.1,49.3,1018.0,14.7,3.1,15.0,70.0,48.0,0
50.5,44.0,1022.6,12.6,7.3,13.0,62.1,37.9,0
-134.23575530633917,42.2,1023.0,12.1,4.7,13.0,275.01429060064345,33.1,0
56.6,44.5,1020.2,13.4,11.9,26.0,73.0,44.1,0
63.6,49.2,1017.0,96.68990501667696,18.6,28.0,73.9,-456.9080050400145,1
63.4,52.3,1016.5,-115.89912581097022,10.1,17.1,73.0,54.0,0
68.5,60.1,1014.0,10.5,7.7,13.0,84.0,57.9,0
64.3,55.0,-13281.65458729931,14.9,9.5,15.0,668.7216224230646,600.6940916493786,1
67.3,59.9,1014.5,10.8,-43.672379394663665,17.1,75.9,63.0,0
65.9,60.9,1005.2,7.5,8.0,13.0,72.0,62.1,1
71.7,64.1,1002.6,13.3,12.3,-159.33940749880264,465.8988119531221,64.9,1
77.1,-190.59702239813834,17751.826870470446,13.5,18.0,22.0,88.0,354.5089055266195,0
534.7389553638243,54.4,-19422.722758383537,11.9,5.9,-136.99010957025308,73.0,53.1,0
67.8,59.4,998.8,11.3,17.4,35.0,73.0,59.0,1
57.1,48.5,1010.1,14.0,6.7,22.0,66.0,50.0,1
54.2,45.7,-10664.267436314902,12.5,146.62444802869115,10.1,77.0,41.0,0
60.0,48.8,1018.9,13.6,1.4,8.9,77.0,-541.6767888722345,0
-31.819871078638585,48.2,1026.4,13.0,9.6,-108.58677104448137,420.9091796888537,53.1,1
53.2,45.2,1023.9,10.6,3.8,12.0,69.1,37.9,0
60.7,53.2,1015.2,14.1,11.3,-209.92218858782695,75.9,50.0,0
514.3561402012836,54.4,1015.8,14.3,7.2,15.0,77.0,52.0,0
-105.13943695748804,313.73514984454334,1015.6,12.4,13.0,25.1,70.0,274.7808434427212,1
62.9,58.7,1012.3,9.2,10.5,26.0,73.9,55.9,1
53.9,52.7,1012.6,3.5,7.1,13.0,69.1,48.0,1
42.6,38.5,1014.3,9.8,11.8,20.0,48.0,37.0,1
45.0,35.3,1019.1,13.8,9.0,22.9,66.0,33.1,0
50.0,40.8,1024.1,14.9,9.2,17.1,57.9,42.1,0
41.6,-246.9170955170186,1032.0,13.3,3.6,10.1,50.0,30.0,0
46.0,37.9,-13480.119010103434,13.9,10.1,18.1,57.0,-223.80902102672297,0
41.5,35.7,-16657.50983768823,12.4,4.7,-184.69836561911063,57.0,30.0,0
54.1,45.2,1021.1,-17.410359295920273,12.4,17.1,72.0,43.0,0
55.8,49.2,1019.8,84.9519463283114,2.0,252.6938578191176,72.0,45.0,0
58.4,50.4,1015.1,11.6,5.4,235.98302333377146,72.0,50.0,0
47.0,36.0,1021.4,11.7,13.1,25.1,57.0,-304.9032457209988,0
34.1,25.3,1026.8,13.5,6.0,18.1,52.0,21.9,0
51.9,38.1,1012.0,14.9,10.7,19.0,70.0,-411.0262484822558,0
-68.56709332985298,34.5,1019.2,14.9,-72.62831305215077,30.1,57.0,37.9,0
39.4,31.2,1023.7,14.3,6.3,15.0,63.0,26.1,0
48.9,40.5,-7054.106010076739,90.88270202143875,8.6,143.21872048861198,60.1,37.9,0
39.0,31.9,1031.0,12.4,4.8,13.0,55.0,26.1,0
48.8,40.1,1024.7,14.0,1.9,8.9,73.0,35.1,0
55.5,46.4,1016.1,14.4,3.8,17.1,380.1773482351964,41.0,0
54.6,45.4,1009.2,12.1,3.6,13.0,70.0,39.0,0
59.9,51.2,1003.5,14.8,10.1,15.0,69.1,51.1,0
54.7,47.3,1002.5,11.4,1.5,10.1,72.0,361.33385250852496,0
56.2,49.0,1001.0,12.7,4.5,15.0,70.0,44.1,0
51.3,45.8,1008.2,9.0,19.9,26.0,60.1,48.0,1
363.86679044325416,421.1215182394799,1014.1,12.7,10.8,25.1,68.0,36.0,0
48.2,37.9,1015.3,14.9,10.1,26.0,59.0,39.9,0
39.5,29.7,1015.7,14.9,11.0,22.9,51.1,32.0,0
42.6,31.7,1018.0,14.0,15.5,35.9,46.9,39.0,0
39.5,179.43320117939697,1026.0,14.9,-109.37009558725696,22.0,48.9,30.9,0
33.4,26.4,1026.4,13.6,7.3,17.1,51.1,21.9,0
50.5,40.6,-19583.56707071671,14.9,5.9,19.0,72.0,37.9,0
46.2,36.7,1015.9,13.6,16.2,32.1,57.9,34.0,0
32.6,24.9,1030.2,12.1,16.3,30.1,39.0,27.0,0
34.4,21.6,1022.6,14.9,9.6,15.9,55.0,21.0,0
41.8,30.7,1015.4,13.4,4.3,13.0,48.0,35.1,0
41.6,35.4,6378.047415549179,-11.433616991772425,14.1,26.0,46.0,36.0,1
35.9,28.5,1018.6,14.2,4.9,10.1,48.0,28.9,0
47.2,33.7,1007.1,14.9,13.5,26.0,66.0,37.0,0
43.6,34.0,1009.8,11.7,8.8,18.1,55.0,35.1,0
51.4,42.2,-2849.711861541371,12.1,8.8,15.0,-279.6707275877655,41.0,0
-72.53006464543694,39.5,1013.8,14.5,8.0,22.9,60.1,35.1,0
44.1,31.4,1020.5,14.9,6.9,10.1,57.9,33.1,0
45.2,34.3,1017.9,13.3,-81.40523779415068,22.0,50.0,-111.63915783425392,0
37.8,27.7,1023.3,12.3,10.6,25.1,53.1,30.0,0
47.5,35.8,1014.2,10.9,11.3,20.0,54.0,42.1,0
38.9,26.8,1028.0,-22.917314745551437,8.6,19.0,48.9,28.9,0
33.6,21.3,1025.6,11.5,6.0,17.1,45.0,19.9,0
39.9,28.5,1007.9,14.1,11.7,21.0,54.0,28.9,0
31.1,19.0,1021.1,-93.46711936388542,-5.615577353299699,25.1,187.48397666283523,24.1,0
17.7,9.1,1033.4,12.9,6.8,10.1,25.0,14.0,0
22.9,17.5,1023.5,7.1,13.6,22.0,30.0,19.0,0
37.3,36.6,1007.1,1.5,-40.62633756986014,18.1,48.9,-438.8610911430781,1
49.1,268.1374830448725,996.3,40.56981787585889,17.8,28.9,55.9,-104.31790207504753,1
16.5,4.5,1021.9,12.8,10.3,26.0,27.0,10.9,0
18.9,9.2,1031.8,13.9,7.3,15.0,23.0,14.0,0
16.0,7.8,1036.8,13.1,2.5,15.0,30.9,7.0,0
26.1,15.6,1026.6,14.9,-38.89677991913062,17.1,44.1,16.0,0
35.8,26.9,1012.3,12.3,16.8,27.0,50.0,28.9,0
-228.08217078321655,-184.4999237097186,1008.5,10.7,10.4,18.1,46.0,-343.39160595887154,0
31.2,23.9,1014.1,7.4,5.0,15.0,46.9,310.02412558074997,0
37.6,36.2,12043.992003733594,2.4,7.9,17.1,42.1,32.0,0
30.0,27.3,1011.8,4.3,10.9,22.9,39.0,19.0,1
14.9,7.6,1013.3,8.9,12.8,17.1,19.0,12.0,0
18.5,10.6,1015.8,8.6,15.0,22.9,19.9,15.1,0
13.8,5.6,1022.4,14.4,8.9,17.1,30.0,-197.66196431586616,0
18.7,10.4,1024.9,10.8,15.0,40.0,39.9,8.1,0
30.2,21.5,1016.1,-43.800003443888286,19.0,30.1,344.65822882495746,19.0,0
14.5,4.4,1022.2,12.0,5.7,21.0,27.0,5.0,0
28.0,19.1,1019.7,12.6,4.5,-96.46050264233205,44.1,18.0,0
35.3,25.3,1023.5,13.5,7.7,18.1,407.2327832048952,26.1,0
-510.72466582553494,23.5,1027.8,14.9,4.6,10.1,39.9,19.9,0
37.4,31.5,1023.3,9.9,7.3,18.1,50.0,30.0,1
268.0704478580092,37.6,1023.9,7.1,5.7,13.0,-351.35347061623213,37.0,0
36.6,34.8,1022.5,2.4,2.5,8.9,45.0,32.0,1
