temp,dew_pnt,sea_lvl_press,visibility,avg_wind_spd,max_sustained_wind_spd,max_temp,min_temp,rain
36.3,33.4,1012.3,6.0,12.5,22.0,48.9,32.0,0
54.1,45.5,998.7,9.2,18.9,35.0,68.0,46.0,0
45.3,34.1,1011.5,11.5,11.5,22.0,59.0,34.0,0
46.5,42.2,1006.8,7.6,-94.53624416480778,-171.91466731734135,53.1,42.1,1
-223.40195461873566,38.8,-4217.066651784113,-10.67051855691382,13.3,26.0,63.0,37.0,1
50.7,34.3,1008.9,12.3,6.3,26.0,69.1,37.9,0
42.8,38.9,1016.4,7.7,16.4,26.0,59.0,39.9,1
43.2,157.81333985125275,1008.3,6.6,17.4,26.0,57.0,39.0,1
39.7,90.25346718085535,1005.7,108.12460313784169,16.2,22.0,559.1284799277412,35.1,1
37.8,80.7620250075025,1020.2,74.94918685324157,9.8,-229.18506759380935,48.9,28.9,0
40.9,31.4,1019.2,10.4,7.0,15.9,46.9,35.1,0
43.0,143.13983596989686,-11868.739030735911,11.4,-108.90726671216831,13.0,53.1,36.0,0
43.1,32.9,-13489.302991507537,8.0,128.88985075012872,13.0,57.0,30.0,0
45.6,34.0,1015.2,12.5,10.1,-151.0575660778129,57.9,33.1,0
52.3,34.9,1008.1,14.3,9.9,22.0,68.0,39.9,0
55.3,37.7,1013.6,12.3,7.7,22.0,70.0,45.0,0
50.5,33.2,1016.7,9.8,5.3,15.9,64.0,143.20438051137953,0
51.6,33.8,1018.2,12.1,13.7,20.0,57.9,46.0,1
47.2,36.3,1021.2,8.7,12.6,18.1,52.0,45.0,1
49.4,29.0,1021.3,11.2,8.6,13.0,-390.2107585234596,34.0,0
55.7,36.3,1012.2,9.9,37.96823426933774,192.2033860997199,73.9,37.9,0
59.9,43.9,1003.5,9.3,8.0,17.1,73.9,48.0,0
44.4,38.3,1003.3,5.5,20.5,30.1,70.0,33.1,1
36.9,30.5,1021.4,11.8,17.0,26.0,45.0,33.1,0
42.1,33.9,1019.5,11.3,9.2,22.0,62.1,30.9,0
53.7,39.5,1010.3,11.8,15.4,30.1,61.0,44.1,0
365.82478916276193,27.0,1021.4,14.1,12.0,22.0,54.0,470.6411574995832,0
46.8,31.5,1023.9,-68.9942368605372,10.2,17.1,64.0,34.0,0
57.8,37.5,1018.9,12.2,14.2,62.30887457556025,270.1888163515421,50.0,1
56.3,47.0,1012.8,9.7,13.3,-170.33418389154008,66.9,50.0,1
56.9,45.5,1014.1,11.7,3.0,14.0,72.0,48.0,0
59.5,38.9,1018.6,13.0,8.1,15.9,77.0,41.0,0
56.0,36.1,1019.5,57.523721676907435,12.8,17.1,75.9,41.0,0
69.7,47.3,1013.6,13.3,14.4,26.0,88.0,54.0,0
68.4,53.5,1014.5,10.9,12.5,22.0,82.0,55.9,1
62.8,43.3,1022.0,9.8,9.5,18.1,73.0,54.0,0
60.5,39.8,1024.1,10.9,7.6,15.9,73.0,46.9,0
64.1,41.8,21284.565797057377,13.9,10.1,17.1,78.1,51.1,0
66.0,46.4,1007.9,131.4236077411046,76.82639191141311,26.0,77.0,54.0,1
56.8,49.1,21705.615234868277,122.64624479585737,-12.80714032625626,22.0,64.9,50.0,1
61.6,42.0,1010.7,12.1,8.7,15.9,82.9,45.0,0
74.8,64.1,1011.0,12.6,16.3,30.1,91.0,61.0,0
79.0,69.3,1011.6,7.1,19.2,26.0,86.0,72.0,0
76.6,68.5,1012.5,13.4,16.0,22.0,84.9,69.1,1
62.0,56.8,1021.1,11.5,11.5,15.9,77.0,57.0,1
61.2,54.3,1021.8,12.3,9.1,17.1,68.0,54.0,0
57.6,169.35662919837443,1013.9,7.8,9.1,22.0,66.9,53.1,1
56.7,50.9,1015.1,8.1,13.3,19.0,70.0,48.9,1
61.2,52.7,1021.6,11.8,4.7,10.1,70.0,-513.7297216474974,0
63.6,55.9,17324.039811670293,13.0,4.3,10.1,75.9,51.1,0
70.0,61.9,1018.7,11.6,7.3,10.1,84.9,57.0,0
71.5,62.2,1014.6,10.6,-111.96991103232946,15.0,84.0,57.9,0
319.7143631306045,64.6,1014.8,9.5,4.6,13.0,82.0,62.1,0
66.4,408.2190159152635,-2741.834605603708,10.7,-115.44765577307082,13.0,75.0,60.1,1
68.1,64.0,1011.7,8.3,10.8,22.9,75.9,64.0,1
563.278089186322,-140.21159747988003,1010.0,10.3,-2.126293446820881,26.0,80.1,63.0,1
70.5,62.7,1008.2,13.8,11.9,22.9,77.0,64.0,0
58.0,53.2,1015.0,8.9,6.0,15.9,75.0,52.0,1
57.5,51.7,1015.6,10.3,152.4098726413636,13.0,70.0,53.1,0
61.7,-248.02868807741345,999.0,7.4,10.2,22.0,68.0,57.9,1
60.3,156.03541943914155,22962.500481248302,7.0,5.9,13.0,70.0,54.0,1
62.0,56.3,1012.7,-118.09941814322198,2.7,13.0,68.0,54.0,1
53.7,45.0,1021.5,11.4,2.4,13.0,64.9,43.0,0
475.33963906357144,55.9,1016.9,13.9,4.5,13.0,82.0,54.0,1
452.08547485422986,54.9,1016.1,12.8,9.4,-150.16246302545167,226.58987356486745,57.0,0
70.1,60.4,1013.3,11.7,5.4,-187.6022084551378,82.9,60.1,1
72.0,60.3,1013.6,12.1,7.0,8.9,530.2181747433295,60.1,0
71.2,65.0,1011.3,10.8,11.3,15.9,80.1,64.0,0
72.2,64.9,1010.6,11.2,-71.48835313301899,18.1,82.0,66.0,1
75.9,-216.43638785406284,1008.7,-112.02858119215142,10.6,22.0,86.0,66.9,0
76.7,68.9,1004.1,11.9,17.5,27.0,84.0,69.1,1
69.7,63.6,1004.4,9.7,9.2,20.0,81.0,62.1,1
70.5,61.5,1015.3,14.9,3.4,8.9,78.1,62.1,0
68.8,61.8,1020.4,10.5,3.4,13.0,73.9,62.1,0
184.00486877154793,61.4,-5959.078725667319,13.3,3.7,12.0,-345.6131230145068,63.0,0
74.5,65.4,1014.8,11.8,3.0,12.0,88.0,64.0,0
65.5,54.4,1016.3,10.4,10.3,20.0,82.0,55.9,1
65.5,60.3,1016.6,10.6,10.6,22.0,77.0,57.9,1
68.4,63.7,1018.0,11.1,11.7,15.0,75.9,62.1,0
71.8,66.6,1019.1,47.91678689284035,1.5,8.9,82.9,63.0,0
74.6,68.3,1014.3,9.4,0.4,5.1,84.9,64.0,0
-447.1492723761742,72.0,1007.7,11.1,5.4,13.0,84.9,70.0,0
70.0,67.2,1007.2,7.0,-107.75892431792204,13.0,84.0,66.0,1
308.002119316552,61.9,1008.6,9.9,8.2,13.0,73.9,60.1,1
69.2,62.6,1012.7,-80.41970869887166,1.4,8.9,84.0,55.9,0
75.3,65.7,44.68235114532217,13.6,11.5,17.1,87.1,64.9,0
78.5,69.6,1007.5,14.9,13.1,22.0,90.0,66.0,0
73.2,67.8,1014.4,8.3,13.0,26.0,88.0,64.9,1
73.9,69.7,1016.8,5.2,-73.47432050444465,-116.19215475766762,84.9,68.0,0
82.1,295.7086716111326,-338.4252963721119,137.67295337829168,10.6,14.0,95.0,73.9,0
76.9,272.6198201701312,1013.4,11.2,8.9,26.0,90.0,70.0,1
75.5,65.8,24353.7571601418,13.8,9.3,25.1,88.0,66.9,1
-488.3148040462923,71.5,-17755.221046340583,12.0,-68.95011788427867,25.1,96.1,66.9,1
70.8,68.7,1003.2,9.8,4.0,13.0,75.9,499.48829562303024,1
74.6,69.6,1002.3,10.4,6.3,20.0,89.1,64.9,0
81.7,74.1,1007.3,13.3,9.2,18.1,90.0,73.9,0
78.3,73.0,1008.7,12.6,10.8,15.0,142.64215349498582,69.1,1
74.6,69.1,1014.0,11.7,-18.064510183409382,235.251769083526,347.1811177854344,68.0,1
-212.70459148247932,70.0,1014.4,12.9,11.1,25.1,88.0,64.9,1
85.5,75.8,1012.8,11.8,13.5,18.1,96.1,77.0,0
84.8,75.8,1017.3,12.8,6.0,20.0,93.0,75.9,0
82.6,258.1818696023124,1019.8,13.7,9.6,-205.80638146148172,93.9,73.9,0
-94.97035050303498,75.9,26660.858642862022,11.9,9.1,13.0,95.0,78.1,0
85.0,76.1,1013.2,6.7,8.7,69.09637335627363,-594.5397651575101,75.0,0
81.8,559.2860664592088,12264.396405920143,11.0,7.2,15.9,90.0,407.7069565665322,0
82.3,73.8,1009.0,12.3,5.5,10.1,91.9,72.0,1
308.80890100290435,72.1,1011.2,11.0,-2.8344642087953673,151.5717373837416,90.0,73.0,1
217.47497982057175,75.1,1013.3,9.6,132.94496767530364,19.0,90.0,75.9,1
75.7,69.6,1018.1,9.4,11.1,20.0,84.9,70.0,1
74.5,59.0,1022.4,14.9,7.9,13.0,84.0,63.0,0
74.0,61.7,1019.0,14.9,3.4,8.9,81.0,64.9,0
75.1,66.3,1015.6,11.1,4.2,95.66003262287043,86.0,64.0,0
74.7,67.8,1014.2,7.6,-7.260815664062761,13.0,84.0,66.0,1
125.2101061898714,63.4,1013.3,10.4,11.0,15.9,73.0,64.0,1
73.2,63.2,1016.2,11.9,2.6,8.9,82.9,64.0,0
72.8,63.1,1015.3,11.7,3.6,14.0,84.0,60.1,0
76.0,64.5,1009.1,11.2,11.5,22.0,87.1,64.9,1
81.5,69.1,1005.6,10.1,9.0,22.9,91.9,71.1,0
611.5311152597782,158.58575303153975,1011.8,11.3,6.7,200.50942356918978,90.0,64.9,0
77.9,68.6,1007.8,12.5,15.3,22.0,86.0,69.1,1
78.6,-63.548506553792606,25668.95290325635,12.2,13.4,22.0,84.0,73.0,1
73.2,61.2,1017.7,12.0,4.7,13.0,-581.6539983198988,60.1,0
75.4,67.9,1017.7,12.5,-34.71499765347937,15.9,87.1,-359.17977724426976,1
82.4,73.6,1015.5,14.0,11.8,18.1,91.9,73.9,0
83.1,74.0,-8016.766497722618,12.9,12.7,17.1,93.0,73.9,0
82.8,76.6,-11803.969194824282,-100.55331518859204,10.8,17.1,90.0,75.0,1
-397.25580181601345,74.0,1009.0,11.8,14.1,-172.33608841090015,84.9,72.0,1
82.4,77.6,1010.8,12.9,12.5,17.1,576.7577741981694,75.0,0
77.5,-477.179926033169,1016.1,12.1,8.5,22.0,90.0,69.1,1
67.9,362.986570748355,11520.179984770526,14.1,6.2,10.1,78.1,55.9,0
72.6,63.8,1019.4,11.7,5.9,17.1,86.0,62.1,0
76.3,69.7,1012.7,13.4,10.5,17.1,664.2787599410344,68.0,1
69.0,60.8,1017.0,11.1,10.2,-103.99930551311559,80.1,57.0,0
70.3,61.3,1019.2,10.7,2.2,8.9,82.0,55.9,0
72.8,63.0,1020.0,12.3,3.0,11.1,84.9,57.9,0
77.1,67.5,1018.9,13.1,8.7,13.0,90.0,64.9,0
79.5,68.9,1018.5,11.4,5.1,10.1,91.9,66.0,0
81.1,71.2,1017.8,12.0,-88.19098503928029,13.0,91.9,70.0,0
81.8,73.3,1014.2,13.6,10.9,18.1,91.0,70.0,0
79.0,71.7,1012.4,14.2,10.5,17.1,89.1,72.0,1
77.0,71.8,1012.5,10.0,8.6,14.0,84.9,72.0,1
81.7,74.7,1013.0,12.8,8.6,15.9,93.0,72.0,0
82.4,75.9,21020.82245097145,13.7,7.3,22.0,93.0,72.0,1
78.7,74.1,1012.8,13.3,9.9,17.1,88.0,72.0,1
75.7,71.2,1013.5,8.4,5.0,-82.45829961249058,84.0,71.1,0
540.0615146781413,72.7,1014.6,-122.8271580914454,4.1,8.9,86.0,169.7225382397603,1
78.3,72.7,1015.4,3.7,1.7,8.9,-357.9286476757467,70.0,0
77.0,69.0,1015.1,8.5,4.8,13.0,87.1,69.1,1
74.4,69.3,1013.1,8.8,-125.84125469933005,10.1,82.9,69.1,1
68.5,473.82915280911004,1010.0,6.2,5.9,15.9,79.0,64.9,1
408.7862061889081,58.6,1020.1,11.0,8.0,15.0,75.0,-415.275198092192,1
217.6594739589174,57.3,1022.5,11.8,4.1,12.0,77.0,55.9,0
69.7,60.9,1019.1,12.2,8.3,15.0,82.9,59.0,0
73.3,61.8,1015.6,14.0,8.5,15.9,88.0,198.2526005173266,0
75.8,63.5,1015.3,14.5,10.3,-156.88189261940687,89.1,-542.7893213411703,0
76.6,65.0,1017.1,12.4,9.9,280.1343899288536,375.3809712274647,327.0006861874598,0
78.3,64.6,1014.5,11.2,11.2,17.1,90.0,66.0,0
70.6,64.7,1015.8,9.6,2.5,13.0,81.0,66.0,1
69.6,59.9,1017.6,10.4,29.670346972053594,8.9,82.9,57.0,0
-372.46686929355667,61.0,1016.4,12.0,4.2,12.0,86.0,64.0,0
68.8,57.5,1016.6,11.7,6.8,13.0,79.0,59.0,1
63.8,49.5,1016.8,12.8,110.55676512597996,27.0,73.0,55.0,0
60.6,47.3,1022.0,-108.72285539471159,5.8,13.0,78.1,45.0,0
158.4057542931702,50.9,1017.1,14.3,11.0,-205.20548310925776,627.9180553543081,53.1,0
75.4,62.2,1010.2,12.2,14.2,22.0,86.0,66.9,0
517.054011979902,-402.58657018485553,1007.7,11.9,9.5,15.0,80.1,62.1,1
63.7,-514.3749625952759,1016.9,13.2,7.7,-207.53805895107556,73.0,54.0,0
63.9,57.7,1017.7,11.2,8.3,20.0,71.1,57.9,1
62.9,58.0,1018.9,9.8,7.3,18.1,64.9,60.1,1
59.5,51.5,12652.919761899026,9.7,2.2,8.9,73.0,51.1,1
60.9,52.8,1023.2,9.6,2.6,10.1,75.9,48.9,0
60.6,55.6,1016.7,9.0,9.2,22.0,356.15702474863133,-82.02303883344592,1
66.0,61.0,1007.8,-116.56905118165697,-17.656774455843617,19.0,75.0,60.1,1
-219.82329304039814,62.0,1010.7,7.8,7.5,22.9,72.0,54.0,1
50.3,44.7,1023.5,-114.97196037473805,10.2,22.0,-270.6590235961689,37.9,0
55.0,50.3,1022.4,11.9,3.1,13.0,62.1,48.9,0
56.4,49.9,1018.3,12.5,10.4,22.0,-444.05931278590685,46.0,0
62.1,57.3,1011.2,12.8,13.2,22.0,77.0,53.1,0
66.1,60.8,1008.7,11.0,7.5,17.1,75.9,60.1,1
63.1,56.4,1014.9,10.9,3.6,15.0,77.0,46.0,0
60.8,50.0,1021.1,12.2,3.5,11.1,81.0,45.0,0
69.4,58.2,1015.7,13.3,10.3,22.9,89.1,55.9,0
65.1,55.6,1019.4,12.4,8.6,15.0,82.0,54.0,0
61.4,49.1,1018.2,12.8,7.8,26.0,72.0,51.1,0
55.9,45.7,1023.3,11.8,6.8,10.1,71.1,41.0,0
58.9,49.4,1022.6,12.0,4.8,17.1,77.0,46.0,0
64.1,54.2,1016.9,14.8,13.2,25.1,78.1,51.1,0
65.8,55.2,1014.9,14.1,11.5,17.1,79.0,57.0,1
57.1,49.3,1018.0,14.7,3.1,15.0,70.0,48.0,0
50.5,44.0,1022.6,12.6,7.3,13.0,62.1,37.9,0
48.6,42.2,1023.0,12.1,4.7,13.0,66.0,33.1,0
56.6,44.5,1020.2,13.4,11.9,26.0,73.0,-447.4004380640071,0
63.6,49.2,1017.0,14.3,18.6,28.0,73.9,55.9,1
63.4,52.3,1016.5,11.1,10.1,17.1,73.0,54.0,0
68.5,60.1,1014.0,-28.183752737952474,7.7,-71.58789479595009,84.0,-248.0167537827054,0
64.3,55.0,1018.2,14.9,115.03701206029159,220.24027578745194,77.0,-346.81214505602486,1
67.3,59.9,1014.5,10.8,10.9,17.1,75.9,63.0,0
65.9,60.9,1005.2,-65.92287522176281,8.0,13.0,72.0,62.1,1
71.7,64.1,1002.6,13.3,12.3,22.0,87.1,64.9,1
77.1,70.0,1005.0,13.5,18.0,22.0,88.0,66.9,0
58.7,54.4,1016.0,11.9,5.9,20.0,73.0,53.1,0
67.8,59.4,998.8,11.3,17.4,35.0,73.0,59.0,1
57.1,48.5,1010.1,14.0,6.7,22.0,66.0,50.0,1
54.2,45.7,1016.5,12.5,2.3,10.1,77.0,41.0,0
60.0,48.8,1018.9,13.6,1.4,8.9,77.0,46.9,0
57.8,48.2,-9284.359034935209,13.0,9.6,-229.26857827564697,64.9,53.1,1
-454.8018172965872,45.2,1023.9,10.6,3.8,12.0,69.1,37.9,0
60.7,53.2,1015.2,14.1,11.3,25.1,75.9,50.0,0
63.3,54.4,-16765.00857400595,14.3,7.2,15.0,77.0,52.0,0
61.6,53.4,1015.6,12.4,13.0,25.1,70.0,57.0,1
62.9,58.7,1012.3,9.2,10.5,26.0,73.9,55.9,1
53.9,52.7,-5618.07552393287,3.5,7.1,13.0,69.1,48.0,1
42.6,38.5,1014.3,9.8,11.8,20.0,48.0,37.0,1
45.0,35.3,1019.1,13.8,9.0,22.9,66.0,33.1,0
50.0,40.8,1024.1,14.9,9.2,54.470312179798434,57.9,369.98161120758357,0
41.6,33.4,1032.0,13.3,3.6,10.1,50.0,30.0,0
46.0,37.9,1022.3,13.9,10.1,18.1,57.0,39.9,0
41.5,35.7,1028.4,12.4,4.7,17.1,57.0,30.0,0
54.1,45.2,1021.1,13.5,12.4,17.1,72.0,277.0463421351178,0
55.8,49.2,1019.8,11.5,2.0,8.9,72.0,45.0,0
58.4,50.4,1015.1,11.6,5.4,10.1,-116.73554445817422,281.57732356903756,0
47.0,36.0,1021.4,11.7,13.1,25.1,57.0,39.0,0
34.1,25.3,-3182.2784825194576,13.5,6.0,-150.34376603244596,52.0,21.9,0
51.9,38.1,1012.0,14.9,10.7,19.0,70.0,42.1,0
45.2,-419.41930650507766,1019.2,14.9,14.3,30.1,-343.31922023085974,37.9,0
39.4,31.2,1023.7,14.3,6.3,15.0,63.0,26.1,0
48.9,40.5,1018.6,13.0,8.6,15.0,60.1,37.9,0
39.0,31.9,11150.065866567851,12.4,4.8,13.0,55.0,26.1,0
97.66091731643252,40.1,1024.7,-94.2057286396776,1.9,248.29292264077162,73.0,35.1,0
55.5,46.4,1016.1,14.4,3.8,17.1,78.1,41.0,0
54.6,241.29722245227285,1009.2,12.1,3.6,13.0,70.0,39.0,0
59.9,51.2,1003.5,-50.06470960085386,10.1,15.0,69.1,51.1,0
54.7,47.3,1002.5,11.4,1.5,10.1,72.0,43.0,0
56.2,49.0,1001.0,12.7,4.5,15.0,70.0,44.1,0
51.3,45.8,1008.2,9.0,19.9,26.0,401.4403458288176,48.0,1
48.2,38.2,1014.1,12.7,10.8,25.1,68.0,36.0,0
48.2,37.9,1015.3,14.9,10.1,97.79530787814534,59.0,39.9,0
39.5,29.7,1015.7,14.9,11.0,22.9,385.94058020394823,32.0,0
42.6,31.7,1018.0,-23.013633448066784,15.5,35.9,247.68081655241522,39.0,0
39.5,31.5,1026.0,14.9,-120.23577191685398,22.0,48.9,30.9,0
33.4,26.4,26108.53508490688,13.6,7.3,-116.105141120112,51.1,21.9,0
50.5,554.1335155329665,1009.4,14.9,5.9,19.0,72.0,37.9,0
46.2,36.7,1015.9,13.6,16.2,32.1,57.9,34.0,0
32.6,24.9,1030.2,12.1,16.3,30.1,39.0,-361.71497067800453,0
34.4,21.6,1022.6,14.9,9.6,15.9,55.0,21.0,0
41.8,30.7,1015.4,13.4,4.3,13.0,48.0,35.1,0
41.6,35.4,1008.6,13.5,-50.68277851281127,26.0,484.73416774983934,36.0,1
35.9,268.6494237551978,1018.6,-114.68488576965913,4.9,10.1,48.0,28.9,0
47.2,33.7,1007.1,14.9,13.5,26.0,66.0,37.0,0
43.6,34.0,1009.8,51.80211976357013,8.8,18.1,55.0,35.1,0
51.4,42.2,1002.3,-57.19842293216415,8.8,15.0,64.0,41.0,0
48.5,39.5,1013.8,14.5,8.0,22.9,60.1,35.1,0
44.1,31.4,1020.5,14.9,6.9,10.1,57.9,33.1,0
45.2,34.3,1017.9,13.3,12.3,22.0,50.0,39.0,0
37.8,27.7,1023.3,12.3,10.6,25.1,245.63860010863365,30.0,0
47.5,35.8,1014.2,10.9,11.3,20.0,54.0,487.8779313850745,0
38.9,26.8,6887.889545075909,13.3,8.6,19.0,48.9,125.83556073361231,0
33.6,21.3,1025.6,11.5,-89.37907033392415,17.1,45.0,19.9,0
39.9,28.5,1007.9,14.1,11.7,21.0,54.0,28.9,0
31.1,19.0,1021.1,12.8,-97.82958429466913,25.1,45.0,24.1,0
-354.86494824080455,9.1,-9279.030606047476,12.9,6.8,10.1,25.0,-270.49892837192345,0
22.9,17.5,1023.5,7.1,13.6,22.0,30.0,19.0,0
37.3,36.6,1007.1,1.5,13.2,18.1,520.2857744462059,30.9,1
49.1,46.0,996.3,8.5,17.8,28.9,55.9,24.1,1
16.5,4.5,1021.9,12.8,10.3,26.0,27.0,10.9,0
18.9,9.2,1031.8,13.9,7.3,15.0,23.0,14.0,0
16.0,-312.0460975266263,1036.8,91.84554601132274,2.5,15.0,30.9,7.0,0
26.1,15.6,1026.6,14.9,58.627264284960866,17.1,445.3212436987221,-455.51330425357924,0
35.8,26.9,1012.3,12.3,16.8,27.0,50.0,28.9,0
39.4,31.1,1008.5,10.7,10.4,18.1,46.0,33.1,0
31.2,23.9,1014.1,7.4,5.0,15.0,46.9,21.0,0
37.6,36.2,1014.6,2.4,7.9,17.1,633.5670656373385,32.0,0
30.0,27.3,1011.8,4.3,10.9,22.9,39.0,19.0,1
14.9,7.6,1013.3,8.9,71.36869909011651,17.1,19.0,12.0,0
124.96217037911393,10.6,1015.8,8.6,15.0,22.9,19.9,15.1,0
13.8,5.6,-1152.66556507114,14.4,8.9,17.1,30.0,5.0,0
120.48067502635072,10.4,1024.9,10.8,15.0,40.0,150.2420367261857,8.1,0
